uid,pos_iid,neg_iid,pos_seq
282,36823,18740,"[37, 224, 254, 534, 560, 644, 805, 882, 1468, 2489, 2628, 2899, 3169, 3209, 3369, 3513, 3592, 4124, 4130, 4183, 4187, 4425, 4427, 4432, 5058, 5201, 5203, 5399, 5520, 5814, 6063, 6091, 6515, 6760, 7102, 7431, 7435, 7581, 7751, 7791, 7991, 8185, 8265, 8343, 8359, 8548, 8666, 8876, 9799, 9842, 10362, 10714, 10764, 10959, 11183, 11206, 11774, 11838, 11982, 12118, 12479, 12481, 12734, 12751, 12911, 12976, 13013, 13466, 13469, 13731, 13964, 14070, 15143, 15159, 15233, 15261, 16055, 17525]"
270,36829,34914,"[1837, 2123, 2795, 3142, 4276, 4852, 5528, 6043, 6532, 6923, 7708, 7728, 7969, 8290, 10850, 14836, 17328, 17517, 17861]"
1891,36830,30023,"[249, 2165, 2416, 3653, 3828, 4336, 6254, 8963, 10951, 12008, 13936]"
227,36837,35714,"[46, 324, 667, 767, 1371, 1466, 1530, 1602, 4038, 4553, 4915, 5021, 7175, 7194, 7388, 7492, 7808, 8144, 9059, 9380, 9628, 9991, 10035, 11845, 12553, 13038, 13456, 13581, 13585, 13922, 14504, 14559, 15172, 16168, 16187, 16259, 16652, 17218, 17567, 17593, 17683, 17712, 17882, 17996, 18042, 18081, 18145, 18159, 18161, 18176, 18192, 18195, 18260, 18308, 18309]"
1647,36839,18485,"[115, 2156, 3146, 4258, 4787, 5958, 6710, 9580, 10688, 10766, 13861]"
1569,36841,19239,"[338, 1652, 2390, 2600, 3277, 4475, 5105, 5970, 6043, 6952, 7263, 7323, 7714, 9272, 9484, 9915, 10224, 11521, 12929, 12933, 13027, 13028, 14122, 14123, 14707, 14871, 14888, 15560, 15779, 16141, 16145, 17224]"
3766,36848,21701,"[819, 2883, 4096, 4769, 4770, 7045, 7514, 10328, 13911, 16135, 16230, 17033]"
1825,36867,26992,"[201, 1458, 1631, 1916, 1917, 2029, 2432, 2872, 3549, 4193, 4780, 5084, 5148, 5555, 5586, 5793, 6239, 6395, 6453, 6458, 6575, 6651, 8045, 8797, 9015, 9021, 9042, 9172, 9516, 9663, 9775, 10535, 10588, 10627, 11131, 11145, 11633, 12649, 12718, 12759, 13064, 13369, 14285, 14727, 14750, 15423, 16387, 16983, 17761]"
3203,36868,24625,"[872, 2804, 4665, 7047, 9003, 10183, 10719, 11607, 12271, 13911, 14647, 14934, 16171]"
3386,36868,32929,"[4, 1250, 2141, 2925, 4627, 8359, 9743, 12100, 12885, 14934]"
1053,36870,19105,"[18, 171, 457, 854, 1087, 1375, 1386, 2113, 2242, 2269, 2513, 3848, 4069, 4183, 4255, 4573, 5453, 5456, 5634, 5814, 6060, 6176, 6230, 6240, 6451, 6490, 6791, 7845, 8008, 8138, 8166, 8269, 8617, 8655, 8775, 8871, 8876, 9251, 9463, 9479, 9491, 9512, 9721, 9736, 9825, 10058, 10628, 11373, 11570, 11843, 11982, 12602, 13341, 13650, 13835, 13931, 14873, 15208, 15361]"
2271,36886,40642,"[985, 2073, 2786, 2926, 4832, 6068, 12064, 13437, 14663, 15190]"
2082,36890,35200,"[408, 497, 794, 795, 4926, 7356, 9807, 11190, 11398, 13041, 15843, 18096]"
3484,36895,28854,"[37, 2823, 5990, 6575, 7267, 10952, 11685, 11695, 12126, 13187, 14527, 17989]"
1725,36897,21256,"[1707, 3658, 4265, 7069, 7073, 10857, 11079, 13543, 16428, 17584]"
574,36901,41378,"[871, 2107, 2431, 3145, 6077, 6316, 8103, 9380, 12693, 13045, 13848, 17575]"
2098,36908,30248,"[1700, 2706, 4889, 6178, 6638, 7259, 7761, 11291, 12100, 13671, 15538]"
969,36909,35363,"[341, 1551, 2926, 5870, 6463, 8672, 9086, 9683, 11183, 11712]"
3514,36912,38659,"[189, 364, 1600, 1666, 1674, 2349, 2642, 2787, 3645, 4041, 4968, 6282, 7489, 7929, 8206, 8646, 9927, 10486, 10546, 10876, 13078, 14397, 14994]"
634,36912,33174,"[769, 1692, 1841, 2060, 2926, 3929, 5315, 5577, 8139, 8992, 10228, 10473, 15849]"
2934,36913,30952,"[90, 2634, 4594, 4645, 4950, 5311, 6981, 7183, 7713, 9734, 10738, 11092, 11735, 12095, 15916, 16928, 17295, 17935, 18038, 18287]"
553,36918,40305,"[1528, 2480, 2868, 3023, 3583, 4005, 4069, 4919, 5700, 5706, 6039, 6225, 6230, 7300, 7881, 8056, 8423, 8919, 9387, 9714, 10294, 12116, 12175, 12698, 13495, 14266, 14323, 14408, 14513, 14531, 15008, 15036, 16409, 17096, 17897]"
3062,36920,33845,"[3795, 4427, 4453, 4690, 4781, 5822, 5975, 6734, 8558, 16650]"
2267,36923,37737,"[420, 469, 756, 1150, 1234, 1525, 1722, 1758, 2135, 2383, 2599, 2821, 3098, 3575, 4270, 4278, 4319, 4899, 5537, 5755, 5768, 5793, 5857, 6253, 7093, 7094, 7133, 8110, 8247, 8468, 8937, 9235, 9966, 10508, 12775, 13098, 13154, 13529, 14004, 15763, 15779, 16162, 18133, 18176]"
1754,36925,39491,"[631, 3488, 4319, 10938, 11255, 11747, 16409, 17153, 17178, 18085]"
1899,36926,29574,"[2630, 3784, 5625, 8226, 11063, 12095, 12821, 13529, 14539, 18013]"
792,36928,33546,"[1236, 1469, 10872, 11486, 14478, 14647, 14729, 14786, 16063, 16791, 17189]"
2267,36928,35689,"[420, 469, 756, 1150, 1234, 1525, 1722, 1758, 2135, 2383, 2599, 2821, 3098, 3575, 4270, 4278, 4319, 4899, 5537, 5755, 5768, 5793, 5857, 6253, 7093, 7094, 7133, 8110, 8247, 8468, 8937, 9235, 9966, 10508, 12775, 13098, 13154, 13529, 14004, 15763, 15779, 16162, 18133, 18176]"
3020,36928,31432,"[2251, 5307, 5693, 6166, 7553, 8270, 9851, 10230, 10692, 10947, 11425, 11652, 11693, 15528, 17007]"
3433,36928,19040,"[1416, 1790, 2137, 5337, 7394, 7399, 8753, 9835, 16342, 17746, 17879]"
1130,36929,34256,"[779, 2441, 3990, 4552, 4899, 5371, 5546, 5856, 6005, 6613, 7168, 7860, 14071, 17200]"
651,36929,29784,"[403, 1141, 2019, 3709, 4069, 8061, 8303, 9957, 9974, 13789, 16086, 16758, 17132]"
1548,36929,29134,"[430, 489, 592, 911, 2148, 2436, 4069, 4881, 5588, 5861, 6187, 8696, 9397, 11030, 13137, 13431, 13827, 15287, 16784]"
2478,36952,40797,"[1064, 1697, 2754, 2761, 5902, 6780, 9939, 10938, 13074, 16034]"
3766,36962,21468,"[819, 2883, 4096, 4769, 4770, 7045, 7514, 10328, 13911, 16135, 16230, 17033]"
54,36968,40235,"[310, 492, 869, 1093, 1395, 2217, 3388, 3906, 4870, 5021, 5027, 5836, 7366, 7466, 8514, 8724, 10522, 10523, 10525, 10526, 10529, 10530, 10712, 11357, 11595, 11665, 12246, 12258, 12577, 12607, 13372, 13517, 13581, 14418, 14480, 14626, 16241, 16334, 16444, 16722, 17087, 17231, 17486, 17492, 17569, 17683, 17699, 17737, 17738, 17832, 17994, 18023, 18060, 18184, 18185]"
2468,36974,18492,"[848, 2976, 3513, 4380, 4863, 7492, 8809, 10308, 11517, 12310, 13921, 16603]"
3488,36975,28841,"[1600, 2448, 3105, 6208, 7044, 7047, 7623, 8609, 8640, 10385, 11644, 12110, 12296, 13078, 14385, 15774, 17498, 17712]"
2841,36976,39935,"[307, 403, 804, 2070, 3447, 3885, 4069, 4453, 7047, 8491, 10058, 10532, 10663, 13088, 13687, 14449, 14929, 15849]"
2504,36983,37864,"[3535, 3841, 4282, 4306, 5841, 6073, 9392, 10077, 11321, 13701]"
891,36983,37641,"[4, 444, 4318, 4960, 8685, 11301, 11321, 12999, 13732, 16990]"
2798,36986,30319,"[1018, 4269, 6749, 7834, 10056, 10182, 10268, 10269, 11748, 12394, 14362, 14496]"
3708,36986,31607,"[223, 2094, 3401, 4394, 4538, 4981, 6925, 7434, 10065, 10158, 11641, 12360, 12500, 14082]"
2373,36986,41040,"[949, 1873, 2604, 2697, 2729, 2730, 3137, 3270, 6707, 7698, 8315, 9775, 10537, 12164, 13495, 14304]"
572,36986,35328,"[1064, 1852, 3758, 8022, 8487, 9628, 11029, 13335, 13527, 17275]"
1569,36987,26101,"[338, 1652, 2390, 2600, 3277, 4475, 5105, 5970, 6043, 6952, 7263, 7323, 7714, 9272, 9484, 9915, 10224, 11521, 12929, 12933, 13027, 13028, 14122, 14123, 14707, 14871, 14888, 15560, 15779, 16141, 16145, 17224]"
767,36993,22079,"[228, 245, 249, 289, 1087, 2120, 2128, 2586, 2973, 3010, 3063, 3653, 3810, 4168, 4200, 4205, 4263, 4378, 4427, 4442, 4461, 5079, 5218, 5225, 5389, 5408, 5419, 5442, 5448, 5932, 5938, 6176, 6338, 6515, 7605, 7951, 8232, 8449, 8568, 8915, 9621, 10058, 10840, 11771, 12564, 13936, 14170, 14700, 14760, 14824, 15284, 15331, 15483, 15640, 16467, 16810, 16833, 17860]"
3042,36993,20770,"[430, 7047, 7481, 9600, 10352, 10354, 10489, 10494, 13619, 13938, 15857, 16833, 17716]"
2994,36993,31670,"[628, 1544, 1608, 2470, 2471, 3124, 3617, 5182, 8063, 8752, 8953, 9459, 10753, 16833]"
1729,36993,32367,"[1004, 1066, 1305, 2576, 2768, 3422, 5466, 7082, 7750, 8394, 8869, 10344, 10660, 10911, 12638, 13649, 14149, 15215, 16833, 17596, 17677]"
268,37005,37743,"[804, 2145, 4282, 4336, 4526, 4962, 7162, 8378, 8722, 9101, 16612, 16628]"
1569,37009,23606,"[338, 1652, 2390, 2600, 3277, 4475, 5105, 5970, 6043, 6952, 7263, 7323, 7714, 9272, 9484, 9915, 10224, 11521, 12929, 12933, 13027, 13028, 14122, 14123, 14707, 14871, 14888, 15560, 15779, 16141, 16145, 17224]"
658,37031,31528,"[100, 770, 900, 1839, 4927, 5629, 9910, 10502, 13703, 16189, 18022]"
3433,37042,27306,"[1416, 1790, 2137, 5337, 7394, 7399, 8753, 9835, 16342, 17746, 17879]"
418,37045,39781,"[492, 994, 1457, 2131, 7259, 7421, 9991, 12191, 12644, 13737, 13832, 14504, 15483, 16189, 16471, 16722, 17670, 17683, 17821, 17944, 17962, 18213, 18214, 18216]"
1083,37045,35541,"[53, 61, 209, 400, 423, 474, 767, 991, 1129, 1131, 1647, 2026, 2388, 2408, 2634, 3527, 3747, 4681, 4940, 5123, 5527, 5851, 5858, 5922, 7183, 8010, 8486, 8819, 8942, 9303, 9959, 9991, 10157, 10331, 11967, 12579, 12828, 15553, 16207, 16372, 16733, 17054, 17091, 17440, 17483, 17670, 17921, 17944, 17956, 18124, 18153, 18165, 18173, 18214, 18219, 18260, 18272, 18284, 18311, 18357]"
418,37046,34943,"[492, 994, 1457, 2131, 7259, 7421, 9991, 12191, 12644, 13737, 13832, 14504, 15483, 16189, 16471, 16722, 17670, 17683, 17821, 17944, 17962, 18213, 18214, 18216]"
1276,37051,25304,"[1462, 1824, 1904, 1986, 2000, 4215, 4981, 10479, 13527, 18287]"
2504,37056,33871,"[3535, 3841, 4282, 4306, 5841, 6073, 9392, 10077, 11321, 13701]"
1276,37056,37237,"[1462, 1824, 1904, 1986, 2000, 4215, 4981, 10479, 13527, 18287]"
2514,37059,23333,"[1083, 3515, 5102, 6345, 8525, 8728, 9480, 10875, 11405, 11778, 11852, 12568, 12750, 14742, 15076, 15361, 15362, 15405, 17566, 17582, 17691, 17713, 17797, 18102, 18126, 18303]"
3061,37060,38031,"[1785, 2613, 3680, 4537, 5173, 5182, 5472, 10352, 12211, 12422, 14260, 14451, 14779, 17904, 17906]"
750,37070,19172,"[189, 989, 1171, 1873, 2030, 2112, 2425, 2574, 2600, 3084, 3109, 4489, 4830, 4875, 5052, 5471, 6018, 6912, 7057, 9395, 10550, 11957, 13696, 14965, 15015, 15268, 15806, 17649]"
2425,37076,28631,"[866, 872, 2599, 2634, 9077, 9622, 9681, 13848, 14576, 14577]"
669,37076,27317,"[885, 1976, 2136, 2456, 2815, 4069, 4679, 5634, 5857, 7730, 9780, 11158, 12164, 13485, 14266, 14548]"
1203,37077,27796,"[7, 366, 767, 900, 8221, 8442, 9078, 9168, 9479, 11100, 11712, 11718, 13038, 16928, 17537, 17567, 17976, 17996, 18308]"
899,37078,22148,"[4787, 7157, 8586, 9172, 10427, 10548, 11703, 12105, 15553, 15857]"
771,37090,32969,"[1853, 2401, 3264, 3340, 7661, 8394, 8960, 12389, 12760, 13861, 14529, 18287]"
1930,37094,36503,"[366, 738, 1785, 2487, 3189, 3523, 4634, 4665, 4738, 4980, 5904, 6331, 7230, 7356, 8022, 8221, 8609, 10148, 10490, 10726, 10972, 11428, 14286, 14554, 14595, 15249, 15338, 16199, 16382, 16735]"
3787,37099,29465,"[249, 1225, 1566, 2472, 2519, 3212, 3255, 5426, 5753, 5791, 6555, 6897, 6962, 7117, 7269, 9199, 9501, 9720, 11246, 12175, 14497, 15988, 16399]"
1283,37106,19190,"[2608, 2612, 3554, 4752, 5173, 5311, 5966, 6961, 7321, 9380, 10238, 10425, 14666, 14865, 15136, 16247, 17104]"
651,37119,37377,"[403, 1141, 2019, 3709, 4069, 8061, 8303, 9957, 9974, 13789, 16086, 16758, 17132]"
31,37120,26913,"[162, 1154, 1637, 3054, 3062, 3638, 4069, 5527, 5828, 6550, 7429, 7741, 8359, 11804, 12166, 12881, 15359, 18024]"
1729,37122,37252,"[1004, 1066, 1305, 2576, 2768, 3422, 5466, 7082, 7750, 8394, 8869, 10344, 10660, 10911, 12638, 13649, 14149, 15215, 16833, 17596, 17677]"
1101,37123,19965,"[129, 198, 1098, 1151, 2076, 2293, 9196, 10364, 10414, 14017, 14319, 17643, 17838]"
534,37127,36163,"[489, 491, 500, 806, 1063, 2432, 2493, 2677, 2801, 2976, 4441, 5135, 5387, 6780, 7985, 8172, 9454, 10058, 10670, 10773, 10799, 11347, 11772, 13243, 13649, 14647, 14814, 15331, 16174, 16230, 17233]"
35,37130,26776,"[1256, 1302, 1504, 4624, 6200, 6946, 7330, 10103, 11235, 13518, 15518]"
3203,37133,32371,"[872, 2804, 4665, 7047, 9003, 10183, 10719, 11607, 12271, 13911, 14647, 14934, 16171]"
656,37133,25318,"[2661, 4108, 5963, 8685, 8930, 12750, 12834, 13188, 13263, 13769, 17152, 17236]"
3356,37136,18878,"[2432, 4818, 5215, 5421, 6285, 7207, 8199, 9039, 9934, 11610, 11663, 11982, 13668, 15734, 15818, 16435, 16634, 18068]"
780,37136,32598,"[819, 2259, 2599, 2835, 5478, 7141, 10464, 10872, 11266, 13162, 13911, 14578, 14957]"
2371,37136,31876,"[445, 2832, 4144, 4145, 4787, 5201, 6225, 8161, 8167, 9797, 10264, 10864, 10959, 11209, 12882, 13563, 16322, 16452, 16703, 17206, 17462]"
553,37140,28224,"[1528, 2480, 2868, 3023, 3583, 4005, 4069, 4919, 5700, 5706, 6039, 6225, 6230, 7300, 7881, 8056, 8423, 8919, 9387, 9714, 10294, 12116, 12175, 12698, 13495, 14266, 14323, 14408, 14513, 14531, 15008, 15036, 16409, 17096, 17897]"
553,37141,29211,"[1528, 2480, 2868, 3023, 3583, 4005, 4069, 4919, 5700, 5706, 6039, 6225, 6230, 7300, 7881, 8056, 8423, 8919, 9387, 9714, 10294, 12116, 12175, 12698, 13495, 14266, 14323, 14408, 14513, 14531, 15008, 15036, 16409, 17096, 17897]"
1850,37147,36173,"[1233, 1923, 2786, 2928, 6556, 9287, 9549, 11382, 11712, 14943, 15785, 16130]"
1569,37149,32017,"[338, 1652, 2390, 2600, 3277, 4475, 5105, 5970, 6043, 6952, 7263, 7323, 7714, 9272, 9484, 9915, 10224, 11521, 12929, 12933, 13027, 13028, 14122, 14123, 14707, 14871, 14888, 15560, 15779, 16141, 16145, 17224]"
2317,37158,31034,"[1045, 2055, 2307, 3473, 5634, 8797, 9961, 10503, 13016, 15143, 15739]"
2821,37167,22038,"[249, 269, 271, 455, 636, 637, 1073, 1852, 2594, 3459, 3592, 4169, 4338, 4374, 4461, 4976, 5289, 7793, 7832, 8082, 8101, 8537, 9539, 10220, 10279, 10694, 11261, 11977, 11978, 11984, 12256, 12720, 12856, 13766, 13935, 14017, 15057, 15058, 15883, 16593, 17179]"
2274,37167,31579,"[444, 2786, 4485, 8339, 9421, 9422, 9932, 11053, 11259, 16692]"
1529,37168,25033,"[930, 1705, 3681, 4269, 5286, 6511, 9902, 11054, 12108, 13365, 15348, 15768, 15868, 16657, 16954, 17060]"
2072,37175,38321,"[126, 808, 949, 3388, 7388, 9172, 9934, 13456, 15915, 16722, 17491, 17572, 17687]"
1423,37177,20471,"[338, 1162, 1912, 5113, 5252, 7306, 12194, 15148, 15240, 15255, 15977]"
3045,37177,24618,"[1029, 1790, 2922, 3297, 3750, 4955, 6442, 10085, 12727, 13518, 14105, 16167, 16171]"
364,37179,34365,"[133, 658, 1024, 1123, 1145, 3210, 3681, 3682, 4553, 5913, 6068, 6073, 7469, 9456, 10097, 10156, 10545, 13534, 13982]"
3171,37180,33535,"[2375, 3069, 3535, 5131, 5822, 6193, 7082, 9541, 10752, 13903, 16920]"
1307,37183,38190,"[517, 818, 998, 2456, 2654, 2923, 3134, 3204, 4041, 4199, 5918, 6313, 7386, 7969, 8328, 9073, 9386, 9640, 9754, 10641, 10915, 11094, 11690, 12232, 13586, 16078, 17253]"
2959,37183,19610,"[488, 1670, 1760, 2162, 3417, 4069, 4247, 4748, 5041, 5125, 5510, 6453, 7479, 8951, 8979, 10359, 13253]"
2371,37194,23542,"[445, 2832, 4144, 4145, 4787, 5201, 6225, 8161, 8167, 9797, 10264, 10864, 10959, 11209, 12882, 13563, 16322, 16452, 16703, 17206, 17462]"
2478,37195,39424,"[1064, 1697, 2754, 2761, 5902, 6780, 9939, 10938, 13074, 16034]"
1754,37199,30409,"[631, 3488, 4319, 10938, 11255, 11747, 16409, 17153, 17178, 18085]"
1899,37218,27243,"[2630, 3784, 5625, 8226, 11063, 12095, 12821, 13529, 14539, 18013]"
3135,37241,22985,"[162, 391, 465, 730, 1138, 1510, 1515, 1518, 1667, 1668, 1669, 1698, 1849, 1852, 1858, 1862, 1863, 1864, 1865, 1915, 2111, 2132, 2148, 2374, 2445, 2450, 2621, 2794, 2914, 3054, 3576, 3650, 3702, 3753, 3755, 3779, 4045, 4515, 4736, 4899, 4931, 5000, 5269, 5294, 5537, 6001, 6021, 6309, 6325, 6492, 6513, 6550, 6558, 6560, 6672, 6679, 6753, 6754, 6821, 6823, 7735, 7737, 9186, 9379, 9406, 9826, 10807, 11302, 11492, 11526, 11628, 11666, 11689, 12042, 12458, 12550, 12567, 12707, 12849, 13081, 13431, 13714, 14065, 14352, 14548, 14617, 15063, 15328, 15505, 15622, 15736, 16168, 16333, 16355, 16572, 16573, 16658, 16663, 16664, 16757, 16764, 16909, 16985, 17173, 17310, 17527, 17617, 17628, 17752, 18004, 18066, 18067, 18082, 18148, 18171]"
3386,37249,40406,"[4, 1250, 2141, 2925, 4627, 8359, 9743, 12100, 12885, 14934]"
1269,37249,24086,"[4228, 4853, 5159, 5310, 6659, 6690, 6961, 7638, 10025, 13543, 13896, 14392, 15085, 15253, 16283, 17334, 17409, 17451]"
2436,37249,19307,"[362, 1928, 2055, 3054, 4736, 6902, 9104, 10329, 12424, 15433, 16553, 16651]"
1438,37249,41055,"[37, 402, 960, 1108, 2423, 2456, 6157, 8270, 10320, 14526]"
2011,37258,31774,"[989, 7900, 9022, 11664, 14017, 15962, 17238, 17683, 17871, 18131, 18246]"
1020,37259,35359,"[2167, 2228, 3851, 5994, 8189, 8385, 9736, 10735, 12826, 16072]"
1508,37271,31108,"[1642, 1698, 2078, 5549, 5634, 8329, 8555, 9162, 9449, 10012, 11752, 15414, 15893, 16025, 16517, 16792]"
3171,37273,30864,"[2375, 3069, 3535, 5131, 5822, 6193, 7082, 9541, 10752, 13903, 16920]"
3889,37277,30584,"[366, 4034, 4049, 4233, 4849, 4890, 4950, 5326, 5881, 6672, 6757, 7305, 7743, 8010, 8730, 9665, 14752, 14819, 14834]"
3042,37277,30388,"[430, 7047, 7481, 9600, 10352, 10354, 10489, 10494, 13619, 13938, 15857, 16833, 17716]"
572,37280,32333,"[1064, 1852, 3758, 8022, 8487, 9628, 11029, 13335, 13527, 17275]"
2926,37280,26997,"[4, 763, 871, 917, 997, 1050, 1436, 1621, 2238, 2456, 3191, 3388, 5238, 5396, 5656, 5958, 6036, 6273, 6285, 6811, 7081, 7305, 7320, 7464, 7951, 8223, 8353, 8449, 8523, 8735, 8803, 9101, 9293, 9307, 9610, 9656, 10065, 10423, 11059, 11387, 11832, 12681, 12761, 13387, 14213, 15862, 16169, 16524, 16628, 17035, 17593, 17714, 18088]"
663,37288,33323,"[420, 2472, 2976, 5667, 6603, 7173, 7180, 7463, 7465, 7558, 7951, 8196, 8624, 8785, 8792, 8803, 8806, 9736, 9775, 9974, 10014, 10015, 10149, 10618, 10923, 11389, 12148, 12230, 13519, 13836, 14022, 14827, 14962, 14972, 15606, 15768, 17430, 17431]"
1569,37293,21297,"[338, 1652, 2390, 2600, 3277, 4475, 5105, 5970, 6043, 6952, 7263, 7323, 7714, 9272, 9484, 9915, 10224, 11521, 12929, 12933, 13027, 13028, 14122, 14123, 14707, 14871, 14888, 15560, 15779, 16141, 16145, 17224]"
85,37296,41374,"[57, 139, 737, 804, 1345, 1854, 2787, 3627, 4098, 4371, 4592, 5272, 5627, 5969, 6156, 7349, 8856, 10122, 11052, 12340, 12640]"
1850,37297,23075,"[1233, 1923, 2786, 2928, 6556, 9287, 9549, 11382, 11712, 14943, 15785, 16130]"
1276,37299,24111,"[1462, 1824, 1904, 1986, 2000, 4215, 4981, 10479, 13527, 18287]"
2904,37315,39313,"[245, 311, 469, 638, 6348, 7214, 7661, 8183, 8930, 9239, 10773, 11498, 11951, 13382, 13507, 14995, 16846]"
1168,37320,31408,"[393, 690, 1339, 2063, 2661, 3180, 3393, 5113, 6204, 9005, 9854, 10023, 13217, 13448, 13499, 15653, 15888, 16185, 16905, 16945, 17923]"
1739,37331,37678,"[318, 713, 1236, 1853, 1985, 3073, 5248, 5588, 5640, 5882, 6606, 7020, 7284, 7320, 7340, 8220, 9407, 9772, 10673, 10675, 11787, 12444]"
1569,37339,33521,"[338, 1652, 2390, 2600, 3277, 4475, 5105, 5970, 6043, 6952, 7263, 7323, 7714, 9272, 9484, 9915, 10224, 11521, 12929, 12933, 13027, 13028, 14122, 14123, 14707, 14871, 14888, 15560, 15779, 16141, 16145, 17224]"
1472,37342,26278,"[628, 4021, 4181, 4206, 6506, 7286, 8589, 13367, 15118, 15931, 16382]"
308,37350,24209,"[823, 1573, 1598, 3182, 4172, 4830, 4949, 6907, 9703, 13887, 13896, 14552, 14976, 15612]"
2824,37352,20769,"[824, 836, 1785, 4873, 5297, 7045, 8481, 8514, 9629, 9665, 11097, 13663, 13796, 14517, 14538, 14594, 17592, 17812]"
3532,37352,30262,"[1150, 1162, 5327, 8061, 8783, 11696, 12392, 12412, 14180, 14350, 15407, 16097, 18072, 18158]"
2686,37360,21575,"[213, 332, 403, 753, 961, 1122, 1635, 2245, 2434, 2458, 2614, 2620, 2738, 2748, 2752, 3471, 3473, 3691, 4042, 4045, 4079, 4515, 4591, 4608, 4807, 5296, 5498, 5500, 5594, 5875, 5887, 6005, 6926, 6949, 6950, 6993, 7244, 7473, 8710, 8783, 9029, 9200, 9557, 9656, 9748, 9969, 10009, 11466, 11690, 13093, 13933, 13974, 13976, 14533, 15403, 16314, 18085]"
1930,37363,25495,"[366, 738, 1785, 2487, 3189, 3523, 4634, 4665, 4738, 4980, 5904, 6331, 7230, 7356, 8022, 8221, 8609, 10148, 10490, 10726, 10972, 11428, 14286, 14554, 14595, 15249, 15338, 16199, 16382, 16735]"
964,37364,30399,"[1565, 1691, 2832, 2888, 3369, 4005, 4429, 4954, 5819, 6097, 6220, 6239, 6285, 6499, 9251, 9621, 10144, 10716, 11498, 12029, 15365, 15723, 16954]"
3813,37365,24907,"[1008, 1371, 2552, 2553, 3645, 4474, 5181, 8327, 9234, 9257, 11382, 12825, 15518]"
3228,37366,22182,"[440, 5359, 6627, 10054, 12933, 13710, 14930, 15020, 15790, 17516]"
1569,37366,25211,"[338, 1652, 2390, 2600, 3277, 4475, 5105, 5970, 6043, 6952, 7263, 7323, 7714, 9272, 9484, 9915, 10224, 11521, 12929, 12933, 13027, 13028, 14122, 14123, 14707, 14871, 14888, 15560, 15779, 16141, 16145, 17224]"
1569,37367,28013,"[338, 1652, 2390, 2600, 3277, 4475, 5105, 5970, 6043, 6952, 7263, 7323, 7714, 9272, 9484, 9915, 10224, 11521, 12929, 12933, 13027, 13028, 14122, 14123, 14707, 14871, 14888, 15560, 15779, 16141, 16145, 17224]"
2371,37372,21464,"[445, 2832, 4144, 4145, 4787, 5201, 6225, 8161, 8167, 9797, 10264, 10864, 10959, 11209, 12882, 13563, 16322, 16452, 16703, 17206, 17462]"
352,37374,20156,"[1232, 1948, 5000, 9747, 9974, 10162, 11633, 12024, 13233, 13243, 14392]"
3343,37376,32688,"[564, 2431, 2513, 2826, 4076, 4926, 5116, 5285, 5556, 6005, 6225, 6228, 6269, 7326, 8737, 9710, 9736, 11050, 13704]"
1553,37387,24606,"[4, 37, 41, 366, 628, 851, 1081, 2261, 3970, 4215, 5857, 6525, 6886, 7482, 8812, 8995, 9025, 9398, 10103, 10743, 11160, 11357, 11562, 12111, 12481, 13910, 14883]"
3867,37388,29481,"[9, 37, 492, 1034, 1798, 2460, 2656, 2966, 3628, 4038, 4537, 5026, 5478, 5677, 5907, 6712, 6805, 7157, 7269, 9091, 10384, 10510, 10522, 10526, 10530, 10712, 11271, 11907, 12270, 12645, 13187, 13458, 13581, 14117, 14480, 14764, 14772, 14789, 15947, 16471, 16722, 17231, 17569, 17615, 17626, 17699, 17737, 17738, 17821, 17832, 17944, 18023, 18092, 18121, 18152, 18194, 18203, 18242, 18249, 18260, 18316, 18348]"
1553,37389,40793,"[4, 37, 41, 366, 628, 851, 1081, 2261, 3970, 4215, 5857, 6525, 6886, 7482, 8812, 8995, 9025, 9398, 10103, 10743, 11160, 11357, 11562, 12111, 12481, 13910, 14883]"
2983,37389,25310,"[1572, 2179, 7028, 7144, 9756, 10000, 11189, 12044, 14350, 14763, 15139, 16160]"
3777,37390,22375,"[363, 1054, 1236, 3706, 5518, 6220, 6886, 8930, 11704, 17820]"
939,37392,27158,"[1842, 2947, 4656, 4870, 7399, 8640, 10092, 11644, 11743, 12071, 13437, 17575]"
3766,37394,28954,"[819, 2883, 4096, 4769, 4770, 7045, 7514, 10328, 13911, 16135, 16230, 17033]"
3804,37394,37576,"[501, 628, 1635, 2601, 3846, 4072, 4153, 5103, 7102, 10267, 11680, 13080, 13897, 15234, 16952]"
1289,37394,21965,"[3032, 7102, 8801, 10317, 11941, 12215, 15575, 16004, 16194, 17269, 17949]"
490,37395,38605,"[67, 828, 1547, 2304, 2811, 3109, 3204, 3217, 3768, 3782, 4176, 4187, 4217, 4397, 4808, 4940, 5706, 6143, 7231, 7579, 8657, 8793, 9501, 11971, 13094, 14026, 14286, 14305, 14898, 14919, 15049, 15200, 15423, 15426, 17081, 17649]"
